"Date","Shift","Name","Amount","day_of_week","tip_month","avg_tip_per_employee","avg_tip_per_shift","avg_tip_per_day","avg_tip_per_day_and_shift","avg_tip_per_month","avg_tip_per_month_and_shift","total_earned_per_employee","total_earned_per_emp_day","total_earned_day","total_earned_day_and_shift","total_earned_month","total_earned_month_and_shift"
"2022-11-16","lunch","employee H",87.47,"Wednesday","November ",65.45,80.65,62.84,73.77,71.56,88.12,5039.88,1086.2,11687.92,4131.12,7943.35,3524.6
"2022-11-16","dinner","employee H",62.24,"Wednesday","November ",65.45,60.79,62.84,58.13,71.56,62.24,5039.88,1086.2,11687.92,7556.8,7943.35,4418.75
"2022-11-16","dinner","employee R",62.24,"Wednesday","November ",59.47,60.79,62.84,58.13,71.56,62.24,1784.09,244.72,11687.92,7556.8,7943.35,4418.75
"2022-11-17","lunch","employee L",19.93,"Thursday ","November ",75.64,80.65,62.68,78.74,71.56,88.12,16035.22,2310.77,12098.13,4172.99,7943.35,3524.6
"2022-11-17","dinner","employee G",68.9,"Thursday ","November ",53.24,60.79,62.68,56.61,71.56,62.24,4738.27,490.07,12098.13,7925.14,7943.35,4418.75
"2022-11-17","dinner","employee J",88.58,"Thursday ","November ",70.5,60.79,62.68,56.61,71.56,62.24,22279.25,2897.08,12098.13,7925.14,7943.35,4418.75
"2022-11-18","lunch","employee L",127.32,"Friday   ","November ",75.64,80.65,73.25,75.79,71.56,88.12,16035.22,3977.0,15821.95,5305.62,7943.35,3524.6
"2022-11-18","dinner","employee H",96.61,"Friday   ","November ",65.45,60.79,73.25,72.03,71.56,62.24,5039.88,901.19,15821.95,10516.33,7943.35,4418.75
"2022-11-18","dinner","employee L",108.68,"Friday   ","November ",75.64,60.79,73.25,72.03,71.56,62.24,16035.22,3977.0,15821.95,10516.33,7943.35,4418.75
"2022-11-19","lunch","employee L",135.6,"Saturday ","November ",75.64,80.65,70.9,81.94,71.56,88.12,16035.22,4721.92,20701.41,11717.21,7943.35,3524.6
"2022-11-19","lunch","employee S",58.12,"Saturday ","November ",46.78,80.65,70.9,81.94,71.56,88.12,1263.1,375.7,20701.41,11717.21,7943.35,3524.6
"2022-11-19","dinner","employee H",56.34,"Saturday ","November ",65.45,60.79,70.9,60.3,71.56,62.24,5039.88,1338.99,20701.41,8984.2,7943.35,4418.75
"2022-11-19","dinner","employee J",43.82,"Saturday ","November ",70.5,60.79,70.9,60.3,71.56,62.24,22279.25,3258.31,20701.41,8984.2,7943.35,4418.75
"2022-11-19","dinner","employee L",37.56,"Saturday ","November ",75.64,60.79,70.9,60.3,71.56,62.24,16035.22,4721.92,20701.41,8984.2,7943.35,4418.75
"2022-11-20","lunch","employee J",117.23,"Sunday   ","November ",70.5,80.65,66.34,77.59,71.56,88.12,22279.25,3662.83,19836.01,12104.44,7943.35,3524.6
"2022-11-20","lunch","employee L",105.5,"Sunday   ","November ",75.64,80.65,66.34,77.59,71.56,88.12,16035.22,4506.54,19836.01,12104.44,7943.35,3524.6
"2022-11-20","dinner","employee G",44.35,"Sunday   ","November ",53.24,60.79,66.34,54.07,71.56,62.24,4738.27,1397.02,19836.01,7731.57,7943.35,4418.75
"2022-11-20","dinner","employee H",49.89,"Sunday   ","November ",65.45,60.79,66.34,54.07,71.56,62.24,5039.88,552.42,19836.01,7731.57,7943.35,4418.75
"2022-11-20","dinner","employee S",49.89,"Sunday   ","November ",46.78,60.79,66.34,54.07,71.56,62.24,1263.1,486.36,19836.01,7731.57,7943.35,4418.75
"2022-11-21","lunch","employee A",167.48,"Monday   ","November ",82.09,80.65,75.87,96.27,71.56,88.12,13380.42,5255.94,14718.5,5679.73,7943.35,3524.6
"2022-11-21","dinner","employee A",86.44,"Monday   ","November ",82.09,60.79,75.87,66.95,71.56,62.24,13380.42,5255.94,14718.5,9038.77,7943.35,4418.75
"2022-11-21","dinner","employee H",86.44,"Monday   ","November ",65.45,60.79,75.87,66.95,71.56,62.24,5039.88,545.86,14718.5,9038.77,7943.35,4418.75
"2022-11-22","lunch","employee A",77.69,"Tuesday  ","November ",82.09,80.65,64.66,84.52,71.56,88.12,13380.42,4441.37,11768.14,4310.56,7943.35,3524.6
"2022-11-22","dinner","employee A",115.88,"Tuesday  ","November ",82.09,60.79,64.66,56.93,71.56,62.24,13380.42,4441.37,11768.14,7457.58,7943.35,4418.75
"2022-11-22","dinner","employee J",115.88,"Tuesday  ","November ",70.5,60.79,64.66,56.93,71.56,62.24,22279.25,2918.12,11768.14,7457.58,7943.35,4418.75
"2022-11-23","lunch","employee A",110.61,"Wednesday","November ",82.09,80.65,62.84,73.77,71.56,88.12,13380.42,1638.94,11687.92,4131.12,7943.35,3524.6
"2022-11-23","dinner","employee J",58.12,"Wednesday","November ",70.5,60.79,62.84,58.13,71.56,62.24,22279.25,3845.05,11687.92,7556.8,7943.35,4418.75
"2022-11-23","dinner","employee S",41.51,"Wednesday","November ",46.78,60.79,62.84,58.13,71.56,62.24,1263.1,194.06,11687.92,7556.8,7943.35,4418.75
"2022-11-25","lunch","employee L",100.57,"Friday   ","November ",75.64,80.65,73.25,75.79,71.56,88.12,16035.22,3977.0,15821.95,5305.62,7943.35,3524.6
"2022-11-25","dinner","employee J",94.35,"Friday   ","November ",70.5,60.79,73.25,72.03,71.56,62.24,22279.25,3485.69,15821.95,10516.33,7943.35,4418.75
"2022-11-25","dinner","employee L",73.38,"Friday   ","November ",75.64,60.79,73.25,72.03,71.56,62.24,16035.22,3977.0,15821.95,10516.33,7943.35,4418.75
"2022-11-26","lunch","employee L",141.02,"Saturday ","November ",75.64,80.65,70.9,81.94,71.56,88.12,16035.22,4721.92,20701.41,11717.21,7943.35,3524.6
"2022-11-26","lunch","employee S",60.44,"Saturday ","November ",46.78,80.65,70.9,81.94,71.56,88.12,1263.1,375.7,20701.41,11717.21,7943.35,3524.6
"2022-11-26","dinner","employee J",56.27,"Saturday ","November ",70.5,60.79,70.9,60.3,71.56,62.24,22279.25,3258.31,20701.41,8984.2,7943.35,4418.75
"2022-11-26","dinner","employee L",12.5,"Saturday ","November ",75.64,60.79,70.9,60.3,71.56,62.24,16035.22,4721.92,20701.41,8984.2,7943.35,4418.75
"2022-11-27","lunch","employee J",54.46,"Sunday   ","November ",70.5,80.65,66.34,77.59,71.56,88.12,22279.25,3662.83,19836.01,12104.44,7943.35,3524.6
"2022-11-27","lunch","employee L",54.46,"Sunday   ","November ",75.64,80.65,66.34,77.59,71.56,88.12,16035.22,4506.54,19836.01,12104.44,7943.35,3524.6
"2022-11-27","dinner","employee J",14.48,"Sunday   ","November ",70.5,60.79,66.34,54.07,71.56,62.24,22279.25,3662.83,19836.01,7731.57,7943.35,4418.75
"2022-11-27","dinner","employee L",33.79,"Sunday   ","November ",75.64,60.79,66.34,54.07,71.56,62.24,16035.22,4506.54,19836.01,7731.57,7943.35,4418.75
"2022-11-28","lunch","employee A",85.92,"Monday   ","November ",82.09,80.65,75.87,96.27,71.56,88.12,13380.42,5255.94,14718.5,5679.73,7943.35,3524.6
"2022-11-28","dinner","employee A",86.58,"Monday   ","November ",82.09,60.79,75.87,66.95,71.56,62.24,13380.42,5255.94,14718.5,9038.77,7943.35,4418.75
"2022-11-28","dinner","employee J",48.1,"Monday   ","November ",70.5,60.79,75.87,66.95,71.56,62.24,22279.25,2212.17,14718.5,9038.77,7943.35,4418.75
"2022-11-28","dinner","employee S",38.48,"Monday   ","November ",46.78,60.79,75.87,66.95,71.56,62.24,1263.1,38.48,14718.5,9038.77,7943.35,4418.75
"2022-11-29","lunch","employee A",98.17,"Tuesday  ","November ",82.09,80.65,64.66,84.52,71.56,88.12,13380.42,4441.37,11768.14,4310.56,7943.35,3524.6
"2022-11-29","dinner","employee A",17.58,"Tuesday  ","November ",82.09,60.79,64.66,56.93,71.56,62.24,13380.42,4441.37,11768.14,7457.58,7943.35,4418.75
"2022-11-29","dinner","employee J",46.88,"Tuesday  ","November ",70.5,60.79,64.66,56.93,71.56,62.24,22279.25,2918.12,11768.14,7457.58,7943.35,4418.75
"2022-11-29","dinner","employee W",52.74,"Tuesday  ","November ",79.01,60.79,64.66,56.93,71.56,62.24,1659.27,292.17,11768.14,7457.58,7943.35,4418.75
"2022-11-30","lunch","employee A",88.99,"Wednesday","November ",82.09,80.65,62.84,73.77,71.56,88.12,13380.42,1638.94,11687.92,4131.12,7943.35,3524.6
"2022-11-30","dinner","employee J",42.65,"Wednesday","November ",70.5,60.79,62.84,58.13,71.56,62.24,22279.25,3845.05,11687.92,7556.8,7943.35,4418.75
"2022-11-30","dinner","employee S",28.43,"Wednesday","November ",46.78,60.79,62.84,58.13,71.56,62.24,1263.1,194.06,11687.92,7556.8,7943.35,4418.75
"2022-12-01","lunch","employee L",45.58,"Thursday ","December ",75.64,80.65,62.68,78.74,62.28,70.68,16035.22,2310.77,12098.13,4172.99,7037.43,3109.84
"2022-12-01","dinner","employee J",54.99,"Thursday ","December ",70.5,60.79,62.68,56.61,62.28,56.92,22279.25,2897.08,12098.13,7925.14,7037.43,3927.59
"2022-12-02","lunch","employee L",85.02,"Friday   ","December ",75.64,80.65,73.25,75.79,62.28,70.68,16035.22,3977.0,15821.95,5305.62,7037.43,3109.84
"2022-12-02","dinner","employee L",115.1,"Friday   ","December ",75.64,60.79,73.25,72.03,62.28,56.92,16035.22,3977.0,15821.95,10516.33,7037.43,3927.59
"2022-12-02","dinner","employee S",76.73,"Friday   ","December ",46.78,60.79,73.25,72.03,62.28,56.92,1263.1,144.01,15821.95,10516.33,7037.43,3927.59
"2022-12-03","lunch","employee L",70.17,"Saturday ","December ",75.64,80.65,70.9,81.94,62.28,70.68,16035.22,4721.92,20701.41,11717.21,7037.43,3109.84
"2022-12-03","lunch","employee S",30.07,"Saturday ","December ",46.78,80.65,70.9,81.94,62.28,70.68,1263.1,375.7,20701.41,11717.21,7037.43,3109.84
"2022-12-03","lunch","employee W",50.12,"Saturday ","December ",79.01,80.65,70.9,81.94,62.28,70.68,1659.27,315.56,20701.41,11717.21,7037.43,3109.84
"2022-12-03","dinner","employee J",73.69,"Saturday ","December ",70.5,60.79,70.9,60.3,62.28,56.92,22279.25,3258.31,20701.41,8984.2,7037.43,3927.59
"2022-12-03","dinner","employee L",110.52,"Saturday ","December ",75.64,60.79,70.9,60.3,62.28,56.92,16035.22,4721.92,20701.41,8984.2,7037.43,3927.59
"2022-12-04","lunch","employee J",67.61,"Sunday   ","December ",70.5,80.65,66.34,77.59,62.28,70.68,22279.25,3662.83,19836.01,12104.44,7037.43,3109.84
"2022-12-04","lunch","employee L",57.47,"Sunday   ","December ",75.64,80.65,66.34,77.59,62.28,70.68,16035.22,4506.54,19836.01,12104.44,7037.43,3109.84
"2022-12-04","lunch","employee W",67.61,"Sunday   ","December ",79.01,80.65,66.34,77.59,62.28,70.68,1659.27,193.68,19836.01,12104.44,7037.43,3109.84
"2022-12-04","dinner","employee J",118.59,"Sunday   ","December ",70.5,60.79,66.34,54.07,62.28,56.92,22279.25,3662.83,19836.01,7731.57,7037.43,3927.59
"2022-12-05","lunch","employee A",57.21,"Monday   ","December ",82.09,80.65,75.87,96.27,62.28,70.68,13380.42,5255.94,14718.5,5679.73,7037.43,3109.84
"2022-12-05","dinner","employee A",66.94,"Monday   ","December ",82.09,60.79,75.87,66.95,62.28,56.92,13380.42,5255.94,14718.5,9038.77,7037.43,3927.59
"2022-12-05","dinner","employee J",100.4,"Monday   ","December ",70.5,60.79,75.87,66.95,62.28,56.92,22279.25,2212.17,14718.5,9038.77,7037.43,3927.59
"2022-12-06","lunch","employee A",96.57,"Tuesday  ","December ",82.09,80.65,64.66,84.52,62.28,70.68,13380.42,4441.37,11768.14,4310.56,7037.43,3109.84
"2022-12-06","dinner","employee A",24.27,"Tuesday  ","December ",82.09,60.79,64.66,56.93,62.28,56.92,13380.42,4441.37,11768.14,7457.58,7037.43,3927.59
"2022-12-06","dinner","employee J",72.81,"Tuesday  ","December ",70.5,60.79,64.66,56.93,62.28,56.92,22279.25,2918.12,11768.14,7457.58,7037.43,3927.59
"2022-12-06","dinner","employee Y",72.81,"Tuesday  ","December ",62.35,60.79,64.66,56.93,62.28,56.92,1122.21,232.25,11768.14,7457.58,7037.43,3927.59
"2022-12-07","lunch","employee A",92.78,"Wednesday","December ",82.09,80.65,62.84,73.77,62.28,70.68,13380.42,1638.94,11687.92,4131.12,7037.43,3109.84
"2022-12-07","dinner","employee J",78.41,"Wednesday","December ",70.5,60.79,62.84,58.13,62.28,56.92,22279.25,3845.05,11687.92,7556.8,7037.43,3927.59
"2022-12-08","lunch","employee L",71.06,"Thursday ","December ",75.64,80.65,62.68,78.74,62.28,70.68,16035.22,2310.77,12098.13,4172.99,7037.43,3109.84
"2022-12-08","dinner","employee J",54.52,"Thursday ","December ",70.5,60.79,62.68,56.61,62.28,56.92,22279.25,2897.08,12098.13,7925.14,7037.43,3927.59
"2022-12-08","dinner","employee X",54.52,"Thursday ","December ",48.43,60.79,62.68,56.61,62.28,56.92,774.86,141.5,12098.13,7925.14,7037.43,3927.59
"2022-12-08","dinner","employee Y",54.52,"Thursday ","December ",62.35,60.79,62.68,56.61,62.28,56.92,1122.21,109.56,12098.13,7925.14,7037.43,3927.59
"2022-12-09","lunch","employee L",37.95,"Friday   ","December ",75.64,80.65,73.25,75.79,62.28,70.68,16035.22,3977.0,15821.95,5305.62,7037.43,3109.84
"2022-12-09","lunch","employee W",54.21,"Friday   ","December ",79.01,80.65,73.25,75.79,62.28,70.68,1659.27,231.18,15821.95,5305.62,7037.43,3109.84
"2022-12-09","dinner","employee L",71.65,"Friday   ","December ",75.64,60.79,73.25,72.03,62.28,56.92,16035.22,3977.0,15821.95,10516.33,7037.43,3927.59
"2022-12-09","dinner","employee X",63.68,"Friday   ","December ",48.43,60.79,73.25,72.03,62.28,56.92,774.86,183.96,15821.95,10516.33,7037.43,3927.59
"2022-12-09","dinner","employee Y",71.65,"Friday   ","December ",62.35,60.79,73.25,72.03,62.28,56.92,1122.21,302.92,15821.95,10516.33,7037.43,3927.59
"2022-12-10","lunch","employee L",74.79,"Saturday ","December ",75.64,80.65,70.9,81.94,62.28,70.68,16035.22,4721.92,20701.41,11717.21,7037.43,3109.84
"2022-12-10","lunch","employee S",32.05,"Saturday ","December ",46.78,80.65,70.9,81.94,62.28,70.68,1263.1,375.7,20701.41,11717.21,7037.43,3109.84
"2022-12-10","lunch","employee W",58.76,"Saturday ","December ",79.01,80.65,70.9,81.94,62.28,70.68,1659.27,315.56,20701.41,11717.21,7037.43,3109.84
"2022-12-10","dinner","employee J",57.84,"Saturday ","December ",70.5,60.79,70.9,60.3,62.28,56.92,22279.25,3258.31,20701.41,8984.2,7037.43,3927.59
"2022-12-10","dinner","employee L",25.71,"Saturday ","December ",75.64,60.79,70.9,60.3,62.28,56.92,16035.22,4721.92,20701.41,8984.2,7037.43,3927.59
"2022-12-10","dinner","employee X",57.84,"Saturday ","December ",48.43,60.79,70.9,60.3,62.28,56.92,774.86,105.61,20701.41,8984.2,7037.43,3927.59
"2022-12-11","lunch","employee L",59.31,"Sunday   ","December ",75.64,80.65,66.34,77.59,62.28,70.68,16035.22,4506.54,19836.01,12104.44,7037.43,3109.84
"2022-12-11","lunch","employee W",59.31,"Sunday   ","December ",79.01,80.65,66.34,77.59,62.28,70.68,1659.27,193.68,19836.01,12104.44,7037.43,3109.84
"2022-12-11","lunch","employee Y",59.31,"Sunday   ","December ",62.35,80.65,66.34,77.59,62.28,70.68,1122.21,137.4,19836.01,12104.44,7037.43,3109.84
"2022-12-11","dinner","employee S",78.53,"Sunday   ","December ",46.78,60.79,66.34,54.07,62.28,56.92,1263.1,486.36,19836.01,7731.57,7037.43,3927.59
"2022-12-11","dinner","employee X",78.53,"Sunday   ","December ",48.43,60.79,66.34,54.07,62.28,56.92,774.86,114.95,19836.01,7731.57,7037.43,3927.59
"2022-12-12","lunch","employee W",86.86,"Monday   ","December ",79.01,80.65,75.87,96.27,62.28,70.68,1659.27,455.53,14718.5,5679.73,7037.43,3109.84
"2022-12-12","dinner","employee J",70.81,"Monday   ","December ",70.5,60.79,75.87,66.95,62.28,56.92,22279.25,2212.17,14718.5,9038.77,7037.43,3927.59
"2022-12-12","dinner","employee X",59.01,"Monday   ","December ",48.43,60.79,75.87,66.95,62.28,56.92,774.86,114.0,14718.5,9038.77,7037.43,3927.59
"2022-12-13","lunch","employee W",54.42,"Tuesday  ","December ",79.01,80.65,64.66,84.52,62.28,70.68,1659.27,292.17,11768.14,4310.56,7037.43,3109.84
"2022-12-13","dinner","employee J",40.74,"Tuesday  ","December ",70.5,60.79,64.66,56.93,62.28,56.92,22279.25,2918.12,11768.14,7457.58,7037.43,3927.59
"2022-12-13","dinner","employee X",27.16,"Tuesday  ","December ",48.43,60.79,64.66,56.93,62.28,56.92,774.86,58.36,11768.14,7457.58,7037.43,3927.59
"2022-12-13","dinner","employee Y",40.74,"Tuesday  ","December ",62.35,60.79,64.66,56.93,62.28,56.92,1122.21,232.25,11768.14,7457.58,7037.43,3927.59
"2022-12-14","lunch","employee Y",83.28,"Wednesday","December ",62.35,80.65,62.84,73.77,62.28,70.68,1122.21,83.28,11687.92,4131.12,7037.43,3109.84
"2022-12-14","dinner","employee J",25.45,"Wednesday","December ",70.5,60.79,62.84,58.13,62.28,56.92,22279.25,3845.05,11687.92,7556.8,7037.43,3927.59
"2022-12-14","dinner","employee S",8.76,"Wednesday","December ",46.78,60.79,62.84,58.13,62.28,56.92,1263.1,194.06,11687.92,7556.8,7037.43,3927.59
"2022-12-14","dinner","employee X",22.62,"Wednesday","December ",48.43,60.79,62.84,58.13,62.28,56.92,774.86,56.48,11687.92,7556.8,7037.43,3927.59
"2022-12-15","lunch","employee L",87.14,"Thursday ","December ",75.64,80.65,62.68,78.74,62.28,70.68,16035.22,2310.77,12098.13,4172.99,7037.43,3109.84
"2022-12-15","dinner","employee J",62.37,"Thursday ","December ",70.5,60.79,62.68,56.61,62.28,56.92,22279.25,2897.08,12098.13,7925.14,7037.43,3927.59
"2022-12-15","dinner","employee X",62.37,"Thursday ","December ",48.43,60.79,62.68,56.61,62.28,56.92,774.86,141.5,12098.13,7925.14,7037.43,3927.59
"2022-12-15","dinner","employee Y",20.79,"Thursday ","December ",62.35,60.79,62.68,56.61,62.28,56.92,1122.21,109.56,12098.13,7925.14,7037.43,3927.59
"2022-12-16","lunch","employee W",107.1,"Friday   ","December ",79.01,80.65,73.25,75.79,62.28,70.68,1659.27,231.18,15821.95,5305.62,7037.43,3109.84
"2022-12-16","dinner","employee J",78.35,"Friday   ","December ",70.5,60.79,73.25,72.03,62.28,56.92,22279.25,3485.69,15821.95,10516.33,7037.43,3927.59
"2022-12-16","dinner","employee X",78.35,"Friday   ","December ",48.43,60.79,73.25,72.03,62.28,56.92,774.86,183.96,15821.95,10516.33,7037.43,3927.59
"2022-12-17","lunch","employee W",110.12,"Saturday ","December ",79.01,80.65,70.9,81.94,62.28,70.68,1659.27,315.56,20701.41,11717.21,7037.43,3109.84
"2022-12-17","lunch","employee Y",137.65,"Saturday ","December ",62.35,80.65,70.9,81.94,62.28,70.68,1122.21,256.8,20701.41,11717.21,7037.43,3109.84
"2022-12-17","dinner","employee J",42.46,"Saturday ","December ",70.5,60.79,70.9,60.3,62.28,56.92,22279.25,3258.31,20701.41,8984.2,7037.43,3927.59
"2022-12-17","dinner","employee X",47.77,"Saturday ","December ",48.43,60.79,70.9,60.3,62.28,56.92,774.86,105.61,20701.41,8984.2,7037.43,3927.59
"2022-12-17","dinner","employee Y",37.16,"Saturday ","December ",62.35,60.79,70.9,60.3,62.28,56.92,1122.21,256.8,20701.41,8984.2,7037.43,3927.59
"2022-12-18","lunch","employee J",21.46,"Sunday   ","December ",70.5,80.65,66.34,77.59,62.28,70.68,22279.25,3662.83,19836.01,12104.44,7037.43,3109.84
"2022-12-18","lunch","employee W",66.76,"Sunday   ","December ",79.01,80.65,66.34,77.59,62.28,70.68,1659.27,193.68,19836.01,12104.44,7037.43,3109.84
"2022-12-18","lunch","employee Y",46.87,"Sunday   ","December ",62.35,80.65,66.34,77.59,62.28,70.68,1122.21,137.4,19836.01,12104.44,7037.43,3109.84
"2022-12-18","dinner","employee J",46.83,"Sunday   ","December ",70.5,60.79,66.34,54.07,62.28,56.92,22279.25,3662.83,19836.01,7731.57,7037.43,3927.59
"2022-12-18","dinner","employee X",36.42,"Sunday   ","December ",48.43,60.79,66.34,54.07,62.28,56.92,774.86,114.95,19836.01,7731.57,7037.43,3927.59
"2022-12-18","dinner","employee Y",31.22,"Sunday   ","December ",62.35,60.79,66.34,54.07,62.28,56.92,1122.21,137.4,19836.01,7731.57,7037.43,3927.59
"2022-12-19","lunch","employee W",118.21,"Monday   ","December ",79.01,80.65,75.87,96.27,62.28,70.68,1659.27,455.53,14718.5,5679.73,7037.43,3109.84
"2022-12-19","dinner","employee J",87.99,"Monday   ","December ",70.5,60.79,75.87,66.95,62.28,56.92,22279.25,2212.17,14718.5,9038.77,7037.43,3927.59
"2022-12-19","dinner","employee X",54.99,"Monday   ","December ",48.43,60.79,75.87,66.95,62.28,56.92,774.86,114.0,14718.5,9038.77,7037.43,3927.59
"2022-12-19","dinner","employee Z",98.99,"Monday   ","December ",68.69,60.79,75.87,66.95,62.28,56.92,206.07,173.47,14718.5,9038.77,7037.43,3927.59
"2022-12-20","lunch","employee W",122.33,"Tuesday  ","December ",79.01,80.65,64.66,84.52,62.28,70.68,1659.27,292.17,11768.14,4310.56,7037.43,3109.84
"2022-12-20","dinner","employee J",46.8,"Tuesday  ","December ",70.5,60.79,64.66,56.93,62.28,56.92,22279.25,2918.12,11768.14,7457.58,7037.43,3927.59
"2022-12-20","dinner","employee X",31.2,"Tuesday  ","December ",48.43,60.79,64.66,56.93,62.28,56.92,774.86,58.36,11768.14,7457.58,7037.43,3927.59
"2022-12-20","dinner","employee Y",41.6,"Tuesday  ","December ",62.35,60.79,64.66,56.93,62.28,56.92,1122.21,232.25,11768.14,7457.58,7037.43,3927.59
"2022-12-21","lunch","employee W",66.07,"Wednesday","December ",79.01,80.65,62.84,73.77,62.28,70.68,1659.27,66.07,11687.92,4131.12,7037.43,3109.84
"2022-12-21","dinner","employee J",53.34,"Wednesday","December ",70.5,60.79,62.84,58.13,62.28,56.92,22279.25,3845.05,11687.92,7556.8,7037.43,3927.59
"2022-12-21","dinner","employee Z",32.6,"Wednesday","December ",68.69,60.79,62.84,58.13,62.28,56.92,206.07,32.6,11687.92,7556.8,7037.43,3927.59
"2022-12-22","lunch","employee L",100.3,"Thursday ","December ",75.64,80.65,62.68,78.74,62.28,70.68,16035.22,2310.77,12098.13,4172.99,7037.43,3109.84
"2022-12-22","dinner","employee J",38.53,"Thursday ","December ",70.5,60.79,62.68,56.61,62.28,56.92,22279.25,2897.08,12098.13,7925.14,7037.43,3927.59
"2022-12-22","dinner","employee Y",34.25,"Thursday ","December ",62.35,60.79,62.68,56.61,62.28,56.92,1122.21,109.56,12098.13,7925.14,7037.43,3927.59
"2022-12-23","lunch","employee Y",46.91,"Friday   ","December ",62.35,80.65,73.25,75.79,62.28,70.68,1122.21,302.92,15821.95,5305.62,7037.43,3109.84
"2022-12-23","dinner","employee Y",184.36,"Friday   ","December ",62.35,60.79,73.25,72.03,62.28,56.92,1122.21,302.92,15821.95,10516.33,7037.43,3927.59
"2022-12-24","lunch","employee J",31.74,"Saturday ","December ",70.5,80.65,70.9,81.94,62.28,70.68,22279.25,3258.31,20701.41,11717.21,7037.43,3109.84
"2022-12-24","lunch","employee Y",31.74,"Saturday ","December ",62.35,80.65,70.9,81.94,62.28,70.68,1122.21,256.8,20701.41,11717.21,7037.43,3109.84
